reaction_id,article_id,entity,entity_type,asian_status,reaction,reaction_reason,date
reaction_1501,Article_588,two young boys,other_individuals,Cannot be inferred,Cannot be inferred,,2020-10-12
reaction_1502,Article_588,locals,other_individuals,Cannot be inferred,Cannot be inferred,,2020-10-12
reaction_1503,Article_588,community activists,other_individuals,Cannot be inferred,Cannot be inferred,,2020-10-12
reaction_1504,Article_588,predominantly Hispanic workers,other_individuals,Cannot be inferred,Cannot be inferred,,2020-10-12
reaction_1505,Article_588,Centers for Disease Control and Prevention,government_bodies,Not applicable,Cannot be inferred,,2020-10-12
reaction_1506,Article_588,U.S. Commission on Civil Rights,government_bodies,Not applicable,Cannot be inferred,,2020-10-12
reaction_1507,Article_588,Environmental Protection Agency,government_bodies,Not applicable,Cannot be inferred,,2020-10-12
reaction_1508,Article_588,Southeast Asian Development Center,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-10-12
reaction_1509,Article_588,Deep South Center for Environmental Justice,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-10-12
reaction_1510,Article_588,New Mexico Social Justice and Equity Institute,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-10-12
reaction_1511,Article_591,David Chiu,politicians,Asian,Cannot be inferred,,2020-10-19
reaction_1512,Article_591,Tung Nguyen,professionals,Asian,Feeling hopeless or support AAPI being not enough,"Dr. Tung Nguyen, professor of medicine at the University of California, San Francisco, said the pandemic has only heightened this feeling of helplessness.",2020-10-19
reaction_1513,Article_591,Amy Tang,professionals,Asian,Support Asian Americans,"To not include other Asians among ethnic minorities who should get tested is pretty appalling, said Tang.",2020-10-19
reaction_1514,Article_591,Kent Woo,professionals,Asian,Cannot be inferred,,2020-10-19
reaction_1515,Article_591,Natalie Ah Soon,professionals,Asian,Cannot be inferred,,2020-10-19
reaction_1516,Article_591,Luisa Antonio,professionals,Non-Asian,Cannot be inferred,,2020-10-19
reaction_1517,Article_591,Judy Young,professionals,Asian,Cannot be inferred,,2020-10-19
reaction_1518,Article_591,Jeffrey Caballero,professionals,Non-Asian,Cannot be inferred,,2020-10-19
reaction_1519,Article_591,Sasanna Yee,professionals,Asian,Cannot be inferred,,2020-10-19
reaction_1520,Article_591,Marc Belocura,professionals,Asian,Cannot be inferred,,2020-10-19
reaction_1521,Article_591,Ellen Wu,professionals,Asian,Cannot be inferred,,2020-10-19
reaction_1522,Article_591,Amy Rong,victims,Asian,Cannot be inferred,,2020-10-19
reaction_1523,Article_591,Mandy Rong,victims,Asian,Cannot be inferred,,2020-10-19
reaction_1524,Article_591,Tam's mother,victims,Asian,Cannot be inferred,,2020-10-19
reaction_1525,Article_591,Sisong Thepkaysone,victims,Asian,Cannot be inferred,,2020-10-19
reaction_1526,Article_591,Rong's parents,other_individuals,Asian,Cannot be inferred,,2020-10-19
reaction_1527,Article_591,Unknown neighbors,other_individuals,Cannot be inferred,Cannot be inferred,,2020-10-19
reaction_1528,Article_591,Unknown residents,other_individuals,Cannot be inferred,Cannot be inferred,,2020-10-19
reaction_1529,Article_591,Southeast Asian Development Center,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-10-19
reaction_1530,Article_591,NICOS Chinese Health Coalition,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"A Chinatown social worker at the nonprofit NICOS Chinese Health Coalition, Lee said his team has spent the pandemic trying to make members of the Asian American community feel less alienated.",2020-10-19
reaction_1531,Article_591,Association of Asian Pacific Community Health Organizations,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-10-19
reaction_1532,Article_591,Bayanihan Equity Center,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-10-19
reaction_1533,Article_591,Asian Pacific Islander Health Parity Coalition,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-10-19
reaction_1534,Article_591,Chinatown Community Development Center,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-10-19
reaction_1535,Article_591,Shanti Project,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,"San Francisco’s Shanti Project, a revered nonprofit founded in the 1970s to help dying AIDS patients, expanded its services to Asian American residents of Chinatown this spring.",2020-10-19
reaction_1536,Article_592,"Rep. Grace Meng, D-N.Y.",politicians,Asian,Support Asian Americans,"The House needed to take a strong and public stand against this appalling intolerance, discrimination and violence that has taken place all across the country during this public health crisis, and today, it did just that.",2020-09-17
reaction_1537,Article_592,President Donald Trump,politicians,Non-Asian,Support Asian Americans,Trump wrote in a tweet that it is 'very important to totally protect our Asian American community' after he faced fierce criticism from Asian American and public health advocates on his rhetoric about the coronavirus.,2020-09-17
reaction_1538,Article_592,"Rep. Jim Jordan, R-Ohio",politicians,Non-Asian,Cannot be inferred,,2020-09-17
reaction_1539,Article_592,"House Minority Leader Kevin McCarthy, R-Calif.",politicians,Non-Asian,Cannot be inferred,,2020-09-17
reaction_1540,Article_592,"Rep. Judy Chu, D-Calif.",politicians,Asian,Support Asian Americans,"""I was so dismayed to see my Republican colleagues, one after the other, come to the floor today and tell the Asian American community that their suffering does not matter and that they are indifferent to the consequences of the hate they are spreading,"" said Rep. Judy Chu, D-Calif., the chairwoman of the Congressional Asian Pacific American Caucus.",2020-09-17
reaction_1541,Article_592,"House Speaker Nancy Pelosi, D-Calif.",politicians,Non-Asian,Support Asian Americans,"House Speaker Nancy Pelosi, D-Calif., said the legislation would shine 'a bright light on the injustice experienced by so many, including the surge of violence and discrimination being experienced by the Asian American and Pacific Islander community.'",2020-09-17
reaction_1542,Article_592,"Minority Whip Steve Scalise, R-La.",politicians,Non-Asian,Cannot be inferred,,2020-09-17
reaction_1543,Article_592,University of Maryland Professor of American Studies Janelle Wong,professionals,Asian,Cannot be inferred,,2020-09-17
reaction_1544,Article_592,the Asian American community,victims,Asian,Cannot be inferred,,2020-09-17
reaction_1545,Article_592,"John Yang, president and executive director of Asian American advocacy group Advancing Justice-AAJC",other_individuals,Asian,Support Asian Americans,"His group, which tracks and reports hate incidents, applauded the measure and 'those congressional members who are actively trying to stop the harmful rhetoric that fans the flames of these xenophobic attacks.'",2020-09-17
reaction_1546,Article_592,"Gregg Orton, director of the National Council of Asian Pacific Americans",other_individuals,Asian,Cannot be inferred,,2020-09-17
reaction_1547,Article_592,Asian American advocacy group Advancing Justice-AAJC,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-09-17
reaction_1548,Article_592,National Council of Asian Pacific Americans,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-09-17
reaction_1549,Article_592,Asian Pacific American Institute for Congressional Studies,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-09-17
reaction_1550,Article_592,The House of Representatives,government_bodies,Not applicable,Support Asian Americans,The House of Representatives passed a measure Thursday condemning anti-Asian bigotry and discrimination during the COVID-19 pandemic.,2020-09-17
reaction_1551,Article_593,President Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-07-01
reaction_1552,Article_593,Senator Tammy Duckworth,politicians,Asian,Cannot be inferred,,2020-07-01
reaction_1553,Article_593,John C. Yang,professionals,Asian,Cannot be inferred,,2020-07-01
reaction_1554,Article_593,Alvin Tillery,professionals,Non-Asian,Support Asian Americans,"I know that Mr. Trump has also condemned the hate crimes against Asian Americans, but the reality is that these condemnations lose their force if he then subsequently returns to making racist jokes about it.",2020-07-01
reaction_1555,Article_593,Neil Ruiz,professionals,Non-Asian,Cannot be inferred,,2020-07-01
reaction_1556,Article_593,Asian Americans,victims,Asian,Cannot be inferred,,2020-07-01
reaction_1557,Article_593,Black Americans,victims,Non-Asian,Cannot be inferred,,2020-07-01
reaction_1558,Article_593,the general public,other_individuals,Cannot be inferred,Cannot be inferred,,2020-07-01
reaction_1559,Article_593,Asian Americans Advancing Justice – AAJC,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-07-01
reaction_1560,Article_593,Anti-Defamation League,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-07-01
reaction_1561,Article_593,Pew Research Center,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-07-01
reaction_1562,Article_593,Committee of 100,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"C100 has called repeatedly on political candidates, including President Trump, to refrain from inflammatory or divisive rhetoric, deliberate fearmongering and the use of race or racially coded advertising for political gain.",2020-07-01
reaction_1563,Article_594,Shirley Weber,politicians,Cannot be inferred,Cannot be inferred,Cannot be inferred,2020-06-12
reaction_1564,Article_594,Gavin Newsom,politicians,Non-Asian,Cannot be inferred,,2020-06-12
reaction_1565,Article_594,Nichole Quick,professionals,Cannot be inferred,Cannot be inferred,,2020-06-12
reaction_1566,Article_594,Clayton Chau,professionals,Asian,Cannot be inferred,,2020-06-12
reaction_1567,Article_594,Till von Wachter,professionals,Cannot be inferred,Cannot be inferred,,2020-06-12
reaction_1568,Article_594,Asian American Exerciser,victims,Asian,Cannot be inferred,,2020-06-12
reaction_1569,Article_594,Residents,other_individuals,Cannot be inferred,Cannot be inferred,"Residents have blasted the requirement at public meetings, and the sheriff said he wouldnât enforce it.",2020-06-12
reaction_1570,Article_594,Sheriff,other_individuals,Cannot be inferred,Cannot be inferred,"Residents have blasted the requirement at public meetings, and the sheriff said he wouldnât enforce it.",2020-06-12
reaction_1571,Article_594,Artist MisterAlek,other_individuals,Cannot be inferred,Cannot be inferred,,2020-06-12
reaction_1572,Article_594,Audrey Cooper,other_individuals,Cannot be inferred,Cannot be inferred,,2020-06-12
reaction_1573,Article_596,Dr. Derek Iwamoto,professionals,Asian,Cannot be inferred,,2020-12-17
reaction_1574,Article_596,John Cho,celebrities,Asian,Cannot be inferred,,2020-12-17
reaction_1575,Article_596,Unknown Attackers,perpetrators,Cannot be inferred,Cannot be inferred,,2020-12-17
reaction_1576,Article_596,Asian Elderly Woman,victims,Asian,Cannot be inferred,,2020-12-17
reaction_1577,Article_596,Jenna Ryu,other_individuals,Asian,Cannot be inferred,,2020-12-17
reaction_1578,Article_596,students and alumni of color,other_individuals,Cannot be inferred,Speaking up on social media,"This summer, in a trend that spanned the country, students and alumni of color at my private high school turned to Instagram to expose racism we'd experienced on campus.",2020-12-17
reaction_1579,Article_596,faculty member,other_individuals,Cannot be inferred,Cannot be inferred,,2020-12-17
reaction_1580,Article_596,friends and family members,other_individuals,Cannot be inferred,Cannot be inferred,,2020-12-17
reaction_1581,Article_597,Clayton Park,professionals,Cannot be inferred,Cannot be inferred,,2021-03-18
reaction_1582,Article_597,Robert Aaron Long,perpetrators,Non-Asian,Cannot be inferred,,2021-03-18
reaction_1583,Article_597,Asian Women,victims,Asian,Cannot be inferred,,2021-03-18
reaction_1584,Article_597,Korean Victims,victims,Asian,Cannot be inferred,,2021-03-18
reaction_1585,Article_597,SaeHee Martin,other_individuals,Asian,Cannot be inferred,,2021-03-18
reaction_1586,Article_597,Daytona Beach Family,other_individuals,Asian,Cannot be inferred,,2021-03-18
reaction_1587,Article_597,my uncle,other_individuals,Asian,Cannot be inferred,,2021-03-18
reaction_1588,Article_597,my wife,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-18
reaction_1589,Article_597,my three sons,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-18
reaction_1590,Article_597,Cherokee County Sheriff's Office,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-18
reaction_1591,Article_597,Chop Chop Korean Restaurant,business_entities,Not applicable,Cannot be inferred,,2021-03-18
