reaction_id,article_id,entity,entity_type,asian_status,reaction,reaction_reason,date
reaction_562,Article_48,Thomas Grilk,professionals,Non-Asian,Support Asian Americans,We at the Boston Athletic Association are humbled. We are honored that you choose this place and this course to come together against hatred and in favor of respect among peoples everywhere.,2021-03-27
reaction_563,Article_48,Eileen Zhang,other_individuals,Asian,Attending marches/rallies,"Eileen Zhang, 42, of Quincy, brought her children and cousins to the Boston Common rally.",2021-03-27
reaction_564,Article_48,Jake Auchincloss,politicians,Non-Asian,Support Asian Americans,"“We must all resolve, and I resolve, to do better about speaking out, when you hear words of hatred, whether they come from the chief executive, or whether they come from around your own kitchen table.”",2021-03-27
reaction_565,Article_48,the crowd,Cannot be inferred,Cannot be inferred,Support Asian Americans,"On Boston Common, the crowd booed when Newton School Committee member Anping Shen recalled the deputy's remarks.",2021-03-27
reaction_566,Article_48,the demonstrators,Cannot be inferred,Cannot be inferred,Support Asian Americans,"Midway through the rally, a group of organizers shouted, “Stop being quiet!” Demonstrators responded, “No more!”",2021-03-27
reaction_567,Article_48,the runners,Cannot be inferred,Cannot be inferred,Cannot be inferred,,2021-03-27
reaction_568,Article_48,the supporters,Cannot be inferred,Cannot be inferred,Support Asian Americans,"Li, who is the principal at the Wellesley Chinese Language School, told the story to runners and supporters near the starting line of the historic Boston Marathon in Hopkinton for a rally and run to denounce the violence and discrimination against Asian people that has been surging since the coronavirus pandemic began.",2021-03-27
reaction_569,Article_48,Cherokee County Sheriff's Office,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-27
reaction_570,Article_48,Boston Athletic Association,business_entities,Not applicable,Cannot be inferred,,2021-03-27
reaction_571,Article_48,BEN Running Club,community_groups,Not applicable,Calling for being united,"“Together, we can do this. We can walk. We can run. And we can lead.”",2021-03-27
reaction_572,Article_49,Daoyou Feng,victims,Asian,Cannot be inferred,,2021-03-19
reaction_573,Article_49,Xiaojie Tan,victims,Asian,Cannot be inferred,,2021-03-19
reaction_574,Article_49,Delaina Ashley Yaun,victims,Non-Asian,Cannot be inferred,,2021-03-19
reaction_575,Article_49,Hyun Jung Grant,victims,Asian,Cannot be inferred,,2021-03-19
reaction_576,Article_49,Soon C. Park,victims,Asian,Cannot be inferred,,2021-03-19
reaction_577,Article_49,Suncha Kim,victims,Asian,Cannot be inferred,,2021-03-19
reaction_578,Article_49,Yong A. Yue,victims,Asian,Cannot be inferred,,2021-03-19
reaction_579,Article_49,Paul Andre Michels,victims,Non-Asian,Cannot be inferred,,2021-03-19
reaction_580,Article_49,Jami Webb,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_581,Article_49,Michael Webb,other_individuals,Non-Asian,Cannot be inferred,,2021-03-19
reaction_582,Article_49,Randy Park,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_583,Article_49,Greg Hynson,other_individuals,Non-Asian,Cannot be inferred,,2021-03-19
reaction_584,Article_49,Young's Asian Massage,business_entities,Not applicable,Cannot be inferred,,2021-03-19
reaction_585,Article_49,World Journal,business_entities,Not applicable,Cannot be inferred,,2021-03-19
reaction_586,Article_50,Anna Choi,professionals,Asian,Cannot be inferred,,2021-03-27
reaction_587,Article_50,Daoyou Feng,victims,Asian,Cannot be inferred,,2021-03-27
reaction_588,Article_50,Hyun Jung Grant,victims,Asian,Cannot be inferred,,2021-03-27
reaction_589,Article_50,Suncha Kim,victims,Asian,Cannot be inferred,,2021-03-27
reaction_590,Article_50,Soon Chung Park,victims,Asian,Cannot be inferred,,2021-03-27
reaction_591,Article_50,Xiaojie Tan,victims,Asian,Cannot be inferred,,2021-03-27
reaction_592,Article_50,Yong Ae Yue,victims,Asian,Cannot be inferred,,2021-03-27
reaction_593,Article_50,84-year-old Thai man,victims,Asian,Cannot be inferred,,2021-03-27
reaction_594,Article_50,Thomas Tran,victims,Asian,Cannot be inferred,,2021-03-27
reaction_595,Article_50,Kenneth,victims,Asian,Cannot be inferred,,2021-03-27
reaction_596,Article_50,Henry Wright,victims,Cannot be inferred,Cannot be inferred,,2021-03-27
reaction_597,Article_50,Mai Du,other_individuals,Asian,Videotaping/confronting harasser/attacker,"Pull out your phone and take video. âThat,â Du said, âis the first line of self-defense.",2021-03-27
reaction_598,Article_50,Jenny Lee,other_individuals,Asian,Fostering conversations about anti-Asian hate,"To open the door for conversation, Lee drove her kids by a recent rally for Asian Americans in Wellesley, where they live. Then at bedtime, Lee explained a little more about what's happening in the world. âWe talk about why equality is so important and how the color of your skin shouldn't matter, but not everyone thinks that way,â said Lee, a medical devices executive.",2021-03-27
reaction_599,Article_50,Christine Koh,other_individuals,Asian,Fostering conversations about anti-Asian hate,"Koh began to speak more directly about Asian racism with her daughters, especially her teenager, who has a cellphone and is plugged into the news.",2021-03-27
reaction_600,Article_50,Hanh Tran,other_individuals,Asian,Cannot be inferred,,2021-03-27
reaction_601,Article_50,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-27
reaction_602,Article_52,Y. W. Shen,victims,Asian,Cannot be inferred,,2021-04-17
reaction_603,Article_52,65-year-old Filipino woman,victims,Asian,Cannot be inferred,,2021-04-17
reaction_604,Article_52,84-year-old Thai immigrant,victims,Asian,Cannot be inferred,,2021-04-17
reaction_605,Article_52,83-year-old Vietnamese immigrant,victims,Asian,Cannot be inferred,,2021-04-17
reaction_606,Article_52,Ngoc Pham,victims,Asian,Cannot be inferred,,2021-04-17
reaction_607,Article_52,Long Nguyen,victims,Asian,Feeling hopeless or support AAPI being not enough,"'If people beat me, I can die right away,' said Nguyen.",2021-04-17
reaction_608,Article_52,Vivian Tseng,victims,Asian,Cannot be inferred,Exact sentence(s) from relevant_sentences,2021-04-17
reaction_609,Article_52,J.H. Tang,victims,Asian,Cannot be inferred,,2021-04-17
reaction_610,Article_52,Joe Biden,politicians,Non-Asian,Takes actions to stop AAPI hate,"President Biden, through an executive order in January, has taken aim at anti-Asian hate and has directed the Department of Justice to make it one of its highest priorities.",2021-04-17
reaction_611,Article_52,Grace Meng,politicians,Asian,Advocacy/take actions for changes,"Representative Grace Meng, a New York Democrat, has introduced legislation calling for greater federal oversight of COVID-19 related hate crimes and requiring the Justice Department to provide Congress with regular updates about bias incidents.",2021-04-17
reaction_612,Article_52,Tram Nguyen,politicians,Asian,Takes actions to stop AAPI hate,"In Massachusetts, Long Nguyen's daughter, state representative Tram Nguyen, is co-sponsoring a bill that would bolster the Commonwealth's hate crime statute.",2021-04-17
reaction_613,Article_52,Brian Levin,professionals,Non-Asian,Cannot be inferred,,2021-04-17
reaction_614,Article_52,Maura Healey,professionals,Non-Asian,Cannot be inferred,"Nguyen, along with Attorney General Maura Healey, sees updating the law as a way to increase accountability in the criminal justice system.",2021-04-17
reaction_615,Article_52,James Chin,other_individuals,Asian,Support Asian Americans,"'We understand a lot of these crimes may go unreported,' said Boston police Deputy Superintendent James Chin. Chin said Boston police have been working closely with Asian American groups to encourage reporting of incidents of any kind.",2021-04-17
reaction_616,Article_52,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,"An organization called Stop AAPI Hate has tried to quantify the real number by collecting reports from the Asian American community, and identified 3,795 incidents across the country over roughly the first year of the pandemic.",2021-04-17
reaction_617,Article_52,Boston Police Department,law_enforcement_agencies,Not applicable,Increasing patrols,"Police departments in Boston and Lowell say that since the Atlanta killings, they have stepped up patrols, from Chinatown to Fields Corner, from Cambodia Town to the Buddhist temples in Lowell.",2021-04-17
reaction_618,Article_52,Medford police,law_enforcement_agencies,Not applicable,Cannot be inferred,"Lieutenant Detective Paul Covino of the Medford police said he understands how some victims are wary of law enforcement, and so encourages Shen's friends and support network to report the incident on her behalf. Like Lowell and Quincy, Medford police have not received reports of anti-Asian hate crime over the past year.",2021-04-17
reaction_619,Article_52,Lowell police,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-04-17
reaction_620,Article_52,Quincy police,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-04-17
reaction_621,Article_52,Department of Justice,government_bodies,Not applicable,Takes actions to stop AAPI hate,"President Biden, through an executive order in January, has taken aim at anti-Asian hate and has directed the Department of Justice to make it one of its highest priorities.",2021-04-17
reaction_622,Article_52,US attorney's office in Massachusetts,government_bodies,Not applicable,Launching a hate-crime task force,"Last fall the US attorney's office in Massachusetts created a civil rights task force, and much of its current focus is on preventing hate crimes against the Asian American community, according to a spokeswoman.",2021-04-17
reaction_623,Article_52,Center for the Study of Hate and Extremism,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-17
reaction_624,Article_53,Karyn Polito,politicians,Non-Asian,Support Asian Americans,"In Fields Corner, Lieutenant Governor Karyn Polito joined a group of demonstrators holding signs denouncing anti-Asian hate. Polito said the Asian American community is “very much a part of the Commonwealth of Massachusetts.” “This community needs to know how important they are to us in the Commonwealth, and they need to know that we support them and I don't want them to be scared,” she said.",2021-04-21
reaction_625,Article_53,Joe Biden,politicians,Non-Asian,Cannot be inferred,,2021-04-21
reaction_626,Article_53,Ben Hires,professionals,Cannot be inferred,Advocacy/take actions for changes,"Ben Hires, chief executive at the Boston Chinatown Neighborhood Center, highlighted efforts by Quincy residents to create a city department of social justice and equity, as well as state legislative measures, including new educational programs, to help combat racism.",2021-04-21
reaction_627,Article_53,Philip Chong,professionals,Cannot be inferred,Calling for being united,"Philip Chong, the organization's chief executive, said in a statement that the effort was meant to bring people together. 'This is about all of us,' Chong said. 'This rally is about unity, it is about communication, and it is intended to be a very loud statement that the city of Quincy is a place where we respect and care about one another.'",2021-04-21
reaction_628,Article_53,Robert Aaron Long,perpetrators,Non-Asian,Cannot be inferred,,2021-04-21
reaction_629,Article_53,Asian Women,victims,Asian,Support Asian Americans,"The event was organized by Asian Coalition Massachusetts, which a group of young activists formed last month after a gunman killed eight people at Atlanta-area spas, including six women of Asian descent.",2021-04-21
reaction_630,Article_53,Al Wong,victims,Asian,Support Asian Americans,"This racism needs to be, one, recognized, and, more importantly, addressed by all Americans and especially the government, at every level.",2021-04-21
reaction_631,Article_53,Sophia Wu,other_individuals,Asian,Speaking up on social media,"Sophia Wu, 38, a demonstrator from the Fenway, held a sign that said, “People need to stop confusing xenophobia with patriotism.”",2021-04-21
reaction_632,Article_53,Grace Truong,other_individuals,Asian,Support Asian Americans,"One sister, Grace Truong, 20, held a sign that read, “Not your model minority, scapegoat, fetish.”",2021-04-21
reaction_633,Article_53,Linzie Truong,other_individuals,Asian,Support Asian Americans,"Her sister Linzie, a junior at North Andover High School, held a sign that read, “We are not silent. But are you listening?”",2021-04-21
reaction_634,Article_53,Sam Lê Shave,other_individuals,Asian,Calling for being united,"“This is the time to come together, stand up for one another. Especially in times of injustice, we must show up and show out, and we cannot allow white supremacy to pit us against each other, because when structural racism affects one of us, it affects all of us.”",2021-04-21
reaction_635,Article_53,Kei Nguyen,other_individuals,Asian,Fostering conversations about anti-Asian hate,"Kei Nguyen, a Quincy resident, said he wanted to be at the Fields Corner event to raise public awareness about the racism affecting the Asian community.",2021-04-21
